"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Period"
2019,"March 2019","Exports","Turkey",204,1072,"џэт-рту"
2019,"March 2019","Exports","Australia",205,48560,"џэт-рту"
2019,"March 2019","Exports","Brazil",205,137500,"џэт-рту"
2019,"March 2019","Exports","Iceland",205,19500,"џэт-рту"
2019,"March 2019","Imports","Kazakhstan",205,750,"џэт-рту"
2019,"March 2019","Exports","Mongolia",205,40000,"џэт-рту"
2019,"March 2019","Exports","Rep. of Moldova",205,29220,"џэт-рту"
2019,"March 2019","Exports","Argentina",206,4105483,"џэт-рту"
2019,"March 2019","Imports","Armenia",206,19239,"џэт-рту"
2019,"March 2019","Exports","Brazil",206,206192,"џэт-рту"
2019,"March 2019","Imports","Belarus",206,47491,"џэт-рту"
2019,"March 2019","Exports","Belarus",206,368039,"џэт-рту"
2019,"March 2019","Exports","Chile",206,373300,"џэт-рту"
2019,"March 2019","Imports","Georgia",206,10488,"џэт-рту"
2019,"March 2019","Imports","China, Hong Kong SAR",206,190451,"џэт-рту"
2019,"March 2019","Imports","CУДte d'Ivoire",206,13500,"џэт-рту"
2019,"March 2019","Imports","Kazakhstan",206,23526,"џэт-рту"
2019,"March 2019","Exports","Kazakhstan",206,36000,"џэт-рту"
2019,"March 2019","Exports","New Zealand",206,998,"џэт-рту"
2019,"March 2019","Exports","Paraguay",206,1519319,"џэт-рту"
2019,"March 2019","Exports","Turkey",206,19,"џэт-рту"
2019,"March 2019","Exports","Ukraine",206,20,"џэт-рту"
2019,"April 2019","Imports","Azerbaijan",201,490,"џэт-рту"
2019,"April 2019","Exports","Argentina",201,11897,"џэт-рту"
2019,"April 2019","Imports","Armenia",201,1516,"џэт-рту"
2019,"April 2019","Imports","Belarus",201,11469,"џэт-рту"
2019,"April 2019","Exports","Belarus",201,3437263,"џэт-рту"
2019,"April 2019","Exports","Colombia",201,34979,"џэт-рту"
2019,"April 2019","Exports","Japan",201,344,"џэт-рту"
2019,"April 2019","Imports","Kazakhstan",201,36574,"џэт-рту"
2019,"April 2019","Exports","Kazakhstan",201,134237,"џэт-рту"
2019,"April 2019","Exports","Paraguay",201,12103,"џэт-рту"
2019,"April 2019","Imports","Angola",202,13618,"џэт-рту"
2019,"April 2019","Imports","Azerbaijan",202,2928,"џэт-рту"
2019,"April 2019","Exports","Argentina",202,1021710,"џэт-рту"
2019,"April 2019","Imports","Armenia",202,2862,"џэт-рту"
2019,"April 2019","Exports","Brazil",202,3700968,"џэт-рту"
2019,"April 2019","Imports","Belarus",202,172735,"џэт-рту"
2019,"April 2019","Exports","Belarus",202,3337385,"џэт-рту"
2019,"April 2019","Exports","Colombia",202,1639814,"џэт-рту"
2019,"April 2019","Imports","Kazakhstan",202,53252,"џэт-рту"
2019,"April 2019","Exports","Kazakhstan",202,26481,"џэт-рту"
2019,"April 2019","Exports","Rep. of Moldova",202,59170,"џэт-рту"
2019,"April 2019","Exports","Paraguay",202,6779590,"џэт-рту"
2019,"April 2019","Exports","India",202,1478000,"џэт-рту"
2019,"April 2019","Exports","Turkey",202,4413,"џэт-рту"
2019,"April 2019","Exports","Argentina",203,301566,"џэт-рту"
2019,"April 2019","Imports","Armenia",203,27980,"џэт-рту"
2019,"April 2019","Exports","Brazil",203,4046305,"џэт-рту"
2019,"April 2019","Imports","Belarus",203,696003,"џэт-рту"
2019,"April 2019","Exports","Belarus",203,334118,"џэт-рту"
2019,"April 2019","Exports","Chile",203,2667875,"џэт-рту"
2019,"April 2019","Imports","China, Hong Kong SAR",203,28053,"џэт-рту"
2019,"April 2019","Imports","Kazakhstan",203,47628,"џэт-рту"
2019,"April 2019","Exports","Kazakhstan",203,50040,"џэт-рту"
2019,"April 2019","Imports","Kyrgyzstan",203,19983,"џэт-рту"
2019,"April 2019","Imports","Mongolia",203,52301,"џэт-рту"
2019,"April 2019","Exports","Paraguay",203,419899,"џэт-рту"
2019,"April 2019","Exports","Serbia",203,181268,"џэт-рту"
2019,"April 2019","Exports","Turkey",203,830,"џэт-рту"
2019,"April 2019","Imports","Azerbaijan",204,225,"џэт-рту"
2019,"April 2019","Exports","Australia",204,38218,"џэт-рту"
2019,"April 2019","Imports","Armenia",204,3,"џэт-рту"
2019,"April 2019","Imports","Belarus",204,782,"џэт-рту"
2019,"April 2019","Imports","Kazakhstan",204,4039,"џэт-рту"
2019,"April 2019","Exports","Kazakhstan",204,54647,"џэт-рту"
2019,"April 2019","Exports","Rep. of Moldova",204,8890,"џэт-рту"
2019,"April 2019","Exports","New Zealand",204,62277,"џэт-рту"
2019,"April 2019","Exports","Turkey",204,2093,"џэт-рту"
2019,"April 2019","Exports","Argentina",205,233745,"џэт-рту"
2019,"April 2019","Exports","Australia",205,48980,"џэт-рту"
2019,"April 2019","Exports","Brazil",205,110000,"џэт-рту"
2019,"April 2019","Imports","Kazakhstan",205,1500,"џэт-рту"
2019,"April 2019","Exports","Mongolia",205,60000,"џэт-рту"
2019,"April 2019","Exports","Rep. of Moldova",205,11800,"џэт-рту"
2019,"April 2019","Imports","Angola",206,13618,"џэт-рту"
2019,"April 2019","Exports","Argentina",206,3525767,"џэт-рту"
2019,"April 2019","Imports","Armenia",206,22425,"џэт-рту"
2019,"April 2019","Exports","Brazil",206,153205,"џэт-рту"
2019,"April 2019","Imports","Belarus",206,68869,"џэт-рту"
2019,"April 2019","Exports","Belarus",206,190801,"џэт-рту"
2019,"April 2019","Exports","Chile",206,135963,"џэт-рту"
2019,"April 2019","Imports","Georgia",206,8585,"џэт-рту"
2019,"April 2019","Imports","China, Hong Kong SAR",206,592974,"џэт-рту"
2019,"April 2019","Imports","CУДte d'Ivoire",206,79000,"џэт-рту"
2019,"April 2019","Imports","Kazakhstan",206,13884,"џэт-рту"
2019,"April 2019","Exports","Kazakhstan",206,46553,"џэт-рту"
2019,"April 2019","Imports","Mongolia",206,13006,"џэт-рту"
2019,"April 2019","Exports","Paraguay",206,1338548,"џэт-рту"
2019,"April 2019","Exports","Turkey",206,37,"џэт-рту"
2019,"April 2019","Imports","",206,10462,"џэт-рту"
2019,"May 2019","Exports","Argentina",201,52476,"џэт-рту"
2019,"May 2019","Imports","Armenia",201,1993,"џэт-рту"
2019,"May 2019","Exports","EU-28",201,2111,"џэт-рту"
2019,"May 2019","Imports","Belarus",201,17834,"џэт-рту"
2019,"May 2019","Exports","Belarus",201,3159546,"џэт-рту"
2019,"May 2019","Exports","Colombia",201,8025,"џэт-рту"
2019,"May 2019","Exports","Cyprus",201,2111,"џэт-рту"
2019,"May 2019","Re-exports","Cyprus",201,2111,"џэт-рту"
2019,"May 2019","Exports","Japan",201,195,"џэт-рту"
2019,"May 2019","Imports","Kazakhstan",201,38063,"џэт-рту"
2019,"May 2019","Exports","Kazakhstan",201,19429,"џэт-рту"
2019,"May 2019","Imports","Azerbaijan",202,1147,"џэт-рту"
2019,"May 2019","Exports","Argentina",202,1087530,"џэт-рту"
2019,"May 2019","Imports","Armenia",202,26306,"џэт-рту"
2019,"May 2019","Exports","Brazil",202,6836936,"џэт-рту"
2019,"May 2019","Imports","Belarus",202,75251,"џэт-рту"
2019,"May 2019","Exports","Belarus",202,2866387,"џэт-рту"
2019,"May 2019","Exports","Colombia",202,519165,"џэт-рту"
2019,"May 2019","Imports","Kazakhstan",202,60593,"џэт-рту"
2019,"May 2019","Exports","Kazakhstan",202,10406,"џэт-рту"
2019,"May 2019","Exports","Paraguay",202,5048740,"џэт-рту"
2019,"May 2019","Exports","India",202,531000,"џэт-рту"
2019,"May 2019","Exports","Turkey",202,767,"џэт-рту"
2019,"May 2019","Imports","",202,66579,"џэт-рту"
2019,"May 2019","Exports","Argentina",203,345002,"џэт-рту"
2019,"May 2019","Imports","Armenia",203,24392,"џэт-рту"
2019,"May 2019","Exports","Brazil",203,3114507,"џэт-рту"
2019,"May 2019","Imports","Belarus",203,1112941,"џэт-рту"
2019,"May 2019","Exports","Belarus",203,326040,"џэт-рту"
2019,"May 2019","Exports","Chile",203,2083917,"џэт-рту"
2019,"May 2019","Imports","Dem.Rep. of the Congo",203,24660,"џэт-рту"
2019,"May 2019","Imports","Georgia",203,5137,"џэт-рту"
2019,"May 2019","Imports","Kazakhstan",203,93873,"џэт-рту"
2019,"May 2019","Exports","Kazakhstan",203,41233,"џэт-рту"
2019,"May 2019","Imports","Kyrgyzstan",203,19986,"џэт-рту"
2019,"May 2019","Imports","Mongolia",203,67963,"џэт-рту"
2019,"May 2019","Exports","Paraguay",203,5687,"џэт-рту"
2019,"May 2019","Imports","Slovenia",203,20200,"џэт-рту"
2019,"May 2019","Exports","Turkey",203,976,"џэт-рту"
2019,"May 2019","Exports","Australia",204,75317,"џэт-рту"
2019,"May 2019","Imports","Belarus",204,920,"џэт-рту"
2019,"May 2019","Imports","Kazakhstan",204,4946,"џэт-рту"
2019,"May 2019","Exports","Kazakhstan",204,100613,"џэт-рту"
2019,"May 2019","Exports","Rep. of Moldova",204,58710,"џэт-рту"
2019,"May 2019","Exports","New Zealand",204,25405,"џэт-рту"
2019,"May 2019","Exports","Turkey",204,681,"џэт-рту"
2019,"May 2019","Exports","Azerbaijan",205,9334,"џэт-рту"
2019,"May 2019","Exports","Australia",205,48960,"џэт-рту"
2019,"May 2019","Exports","Brazil",205,82500,"џэт-рту"
2019,"May 2019","Imports","Kazakhstan",205,2000,"џэт-рту"
2019,"May 2019","Exports","Rep. of Moldova",205,21250,"џэт-рту"
2019,"May 2019","Exports","Argentina",206,3532624,"џэт-рту"
2019,"May 2019","Imports","Armenia",206,37709,"џэт-рту"
2019,"May 2019","Exports","Brazil",206,230869,"џэт-рту"
2019,"May 2019","Imports","Belarus",206,24971,"џэт-рту"
2019,"May 2019","Exports","Belarus",206,274171,"џэт-рту"
2019,"May 2019","Exports","Chile",206,264077,"џэт-рту"
2019,"May 2019","Imports","Ghana",206,29000,"џэт-рту"
2019,"May 2019","Imports","China, Hong Kong SAR",206,754171,"џэт-рту"
2019,"May 2019","Imports","CУДte d'Ivoire",206,27000,"џэт-рту"
2019,"May 2019","Imports","Kazakhstan",206,26058,"џэт-рту"
2019,"May 2019","Exports","Kazakhstan",206,30098,"џэт-рту"
2019,"May 2019","Imports","Mongolia",206,10005,"џэт-рту"
2019,"May 2019","Exports","Paraguay",206,953326,"џэт-рту"
2019,"May 2019","Exports","Turkey",206,34,"џэт-рту"
2019,"May 2019","Imports","",206,46564,"џэт-рту"
2019,"June 2019","Imports","Azerbaijan",201,588,"џэт-рту"
2019,"June 2019","Exports","Argentina",201,14656,"џэт-рту"
2019,"June 2019","Imports","Armenia",201,9949,"џэт-рту"
2019,"June 2019","Imports","Belarus",201,10815,"џэт-рту"
2019,"June 2019","Exports","Belarus",201,3480115,"џэт-рту"
2019,"June 2019","Exports","Colombia",201,25002,"џэт-рту"
2019,"June 2019","Exports","Japan",201,163,"џэт-рту"
2019,"June 2019","Imports","Kazakhstan",201,70161,"џэт-рту"
2019,"June 2019","Exports","Kazakhstan",201,366,"џэт-рту"
2019,"June 2019","Exports","Paraguay",201,11523,"џэт-рту"
2019,"June 2019","Imports","Azerbaijan",202,495,"џэт-рту"
2019,"June 2019","Exports","Argentina",202,850817,"џэт-рту"
2019,"June 2019","Imports","Armenia",202,57,"џэт-рту"
2019,"June 2019","Exports","Brazil",202,6012807,"џэт-рту"
2019,"June 2019","Imports","Belarus",202,78276,"џэт-рту"
2019,"June 2019","Exports","Belarus",202,3911526,"џэт-рту"
2019,"June 2019","Exports","Colombia",202,788977,"џэт-рту"
2019,"June 2019","Imports","Ghana",202,2000,"џэт-рту"
2019,"June 2019","Exports","Japan",202,106,"џэт-рту"
2019,"June 2019","Imports","Kazakhstan",202,96888,"џэт-рту"
2019,"June 2019","Exports","Kazakhstan",202,25963,"џэт-рту"
2019,"June 2019","Imports","Kyrgyzstan",202,7020,"џэт-рту"
2019,"June 2019","Exports","Paraguay",202,6067560,"џэт-рту"
2019,"June 2019","Exports","India",202,695000,"џэт-рту"
2019,"June 2019","Exports","Turkey",202,3991,"џэт-рту"
2019,"June 2019","Imports","",202,101923,"џэт-рту"
2019,"June 2019","Exports","Argentina",203,311057,"џэт-рту"
2019,"June 2019","Imports","Armenia",203,6130,"џэт-рту"
2019,"June 2019","Exports","Brazil",203,1589099,"џэт-рту"
2019,"June 2019","Exports","EU-28",203,316,"џэт-рту"
2019,"June 2019","Imports","Belarus",203,1031740,"џэт-рту"
2019,"June 2019","Exports","Belarus",203,20358,"џэт-рту"
2019,"June 2019","Exports","Chile",203,790566,"џэт-рту"
2019,"June 2019","Imports","China, Hong Kong SAR",203,28497,"џэт-рту"
2019,"June 2019","Exports","Italy",203,316,"џэт-рту"
2019,"June 2019","Imports","Kazakhstan",203,76909,"џэт-рту"
2019,"June 2019","Exports","Kazakhstan",203,41533,"џэт-рту"
2019,"June 2019","Imports","Kyrgyzstan",203,59073,"џэт-рту"
2019,"June 2019","Imports","Mongolia",203,131625,"џэт-рту"
2019,"June 2019","Exports","Paraguay",203,388928,"џэт-рту"
2019,"June 2019","Exports","Turkey",203,1112,"џэт-рту"
2019,"June 2019","Exports","Australia",204,24999,"џэт-рту"
2019,"June 2019","Imports","Belarus",204,1142,"џэт-рту"
2019,"June 2019","Imports","Kazakhstan",204,19,"џэт-рту"
2019,"June 2019","Exports","Kazakhstan",204,67252,"џэт-рту"
2019,"June 2019","Exports","Rep. of Moldova",204,72025,"џэт-рту"
2019,"June 2019","Exports","New Zealand",204,15187,"џэт-рту"
2019,"June 2019","Exports","Turkey",204,762,"џэт-рту"
2019,"June 2019","Exports","Australia",205,63700,"џэт-рту"
2019,"June 2019","Exports","Brazil",205,54000,"џэт-рту"
2019,"June 2019","Imports","Kazakhstan",205,2000,"џэт-рту"
2019,"June 2019","Exports","Rep. of Moldova",205,26395,"џэт-рту"
2019,"June 2019","Exports","Argentina",206,5177910,"џэт-рту"
2019,"June 2019","Exports","Brazil",206,104353,"џэт-рту"
2019,"June 2019","Imports","Belarus",206,29952,"џэт-рту"
2019,"June 2019","Exports","Belarus",206,192983,"џэт-рту"
2019,"June 2019","Exports","Chile",206,72015,"џэт-рту"
2019,"June 2019","Imports","Ghana",206,27000,"џэт-рту"
2019,"June 2019","Imports","China, Hong Kong SAR",206,930002,"џэт-рту"
2019,"June 2019","Imports","Kazakhstan",206,20863,"џэт-рту"
2019,"June 2019","Exports","Kazakhstan",206,25000,"џэт-рту"
2019,"June 2019","Imports","Mongolia",206,1002,"џэт-рту"
2019,"June 2019","Exports","Paraguay",206,1115793,"џэт-рту"
2019,"June 2019","Exports","Turkey",206,67,"џэт-рту"
2019,"June 2019","Imports","",206,1433,"џэт-рту"
2020,"January 2020","Exports","Armenia",201,13782,"џэт-рту"
2020,"January 2020","Imports","Belarus",201,8349,"џэт-рту"
2020,"January 2020","Exports","Belarus",201,3355804,"џэт-рту"
2020,"January 2020","Exports","Japan",201,395,"џэт-рту"
2020,"January 2020","Exports","Uruguay",201,15567,"џэт-рту"
2020,"January 2020","Imports","Azerbaijan",202,1653,"џэт-рту"
2020,"January 2020","Imports","Armenia",202,8652,"џэт-рту"
2020,"January 2020","Exports","Brazil",202,4513776,"џэт-рту"
2020,"January 2020","Imports","Belarus",202,87116,"џэт-рту"
2020,"January 2020","Exports","Belarus",202,3207276,"џэт-рту"
2020,"January 2020","Exports","Colombia",202,80285,"џэт-рту"
2020,"January 2020","Imports","China, Hong Kong SAR",202,17820,"џэт-рту"
2020,"January 2020","Exports","Japan",202,146,"џэт-рту"
2020,"January 2020","Exports","Paraguay",202,6357690,"џэт-рту"
2020,"January 2020","Exports","India",202,2735000,"џэт-рту"
2020,"January 2020","Exports","Turkey",202,4379,"џэт-рту"
2020,"January 2020","Re-exports","Turkey",202,4228,"џэт-рту"
2020,"January 2020","Exports","Uruguay",202,234423,"џэт-рту"
2020,"January 2020","Imports","Armenia",203,17975,"џэт-рту"
2020,"January 2020","Imports","Belarus",203,2239868,"џэт-рту"
2020,"January 2020","Exports","Belarus",203,1377,"џэт-рту"
2020,"January 2020","Imports","Georgia",203,12142,"џэт-рту"
2020,"January 2020","Imports","China, Hong Kong SAR",203,80518,"џэт-рту"
2020,"January 2020","Imports","Kyrgyzstan",203,19495,"џэт-рту"
2020,"January 2020","Exports","Turkey",203,2183,"џэт-рту"
2020,"January 2020","Re-exports","Turkey",203,2058,"џэт-рту"
2020,"January 2020","Exports","Australia",204,24005,"џэт-рту"
2020,"January 2020","Imports","Belarus",204,397,"џэт-рту"
2020,"January 2020","Exports","Rep. of Moldova",204,27800,"џэт-рту"
2020,"January 2020","Exports","New Zealand",204,44226,"џэт-рту"
2020,"January 2020","Exports","Turkey",204,673,"џэт-рту"
2020,"January 2020","Re-exports","Turkey",204,639,"џэт-рту"
2020,"January 2020","Exports","Australia",205,24500,"џэт-рту"
2020,"January 2020","Exports","Brazil",205,54000,"џэт-рту"
2020,"January 2020","Exports","Rep. of Moldova",205,9000,"џэт-рту"
2020,"January 2020","Exports","Uruguay",205,272175,"џэт-рту"
2020,"January 2020","Imports","Armenia",206,345,"џэт-рту"
2020,"January 2020","Exports","Brazil",206,386288,"џэт-рту"
2020,"January 2020","Imports","Belarus",206,15816,"џэт-рту"
2020,"January 2020","Exports","Belarus",206,294852,"џэт-рту"
2020,"January 2020","Exports","Chile",206,22284,"џэт-рту"
2020,"January 2020","Imports","China, Hong Kong SAR",206,1361490,"џэт-рту"
2020,"January 2020","Exports","New Zealand",206,1997,"џэт-рту"
2020,"January 2020","Exports","Paraguay",206,993282,"џэт-рту"
2020,"January 2020","Exports","Turkey",206,31,"џэт-рту"
2020,"January 2020","Re-exports","Turkey",206,31,"џэт-рту"
2020,"January 2020","Exports","Uruguay",206,645797,"џэт-рту"
2020,"February 2020","Imports","Azerbaijan",201,433,"џэт-рту"
2020,"February 2020","Imports","Armenia",201,352,"џэт-рту"
2020,"February 2020","Imports","Belarus",201,14114,"џэт-рту"
2020,"February 2020","Exports","Belarus",201,4047039,"џэт-рту"
2020,"February 2020","Exports","Japan",201,684,"џэт-рту"
2020,"February 2020","Exports","Uruguay",201,30216,"џэт-рту"
2020,"February 2020","Imports","Azerbaijan",202,2688,"џэт-рту"
2020,"February 2020","Imports","Armenia",202,831,"џэт-рту"
2020,"February 2020","Exports","Brazil",202,7508149,"џэт-рту"
2020,"February 2020","Exports","EU-28",202,5697,"џэт-рту"
2020,"February 2020","Imports","Belarus",202,94303,"џэт-рту"
2020,"February 2020","Exports","Belarus",202,3107295,"џэт-рту"
2020,"February 2020","Exports","Hungary",202,5697,"џэт-рту"
2020,"February 2020","Exports","Paraguay",202,4733090,"џэт-рту"
2020,"February 2020","Exports","India",202,1755940,"џэт-рту"
2020,"February 2020","Exports","Turkey",202,1593,"џэт-рту"
2020,"February 2020","Re-exports","Turkey",202,1593,"џэт-рту"
2020,"February 2020","Exports","Ukraine",202,13,"џэт-рту"
2020,"February 2020","Exports","Uruguay",202,611755,"џэт-рту"
2020,"February 2020","Imports","Armenia",203,85127,"џэт-рту"
2020,"February 2020","Exports","Brazil",203,26998,"џэт-рту"
2020,"February 2020","Imports","Belarus",203,2217218,"џэт-рту"
2020,"February 2020","Exports","Belarus",203,481,"џэт-рту"
2020,"February 2020","Imports","China, Hong Kong SAR",203,254346,"џэт-рту"
2020,"February 2020","Imports","China, Macao SAR",203,7920,"џэт-рту"
2020,"February 2020","Exports","Turkey",203,763,"џэт-рту"
2020,"February 2020","Re-exports","Turkey",203,735,"џэт-рту"
2020,"February 2020","Exports","Ukraine",203,63,"џэт-рту"
2020,"February 2020","Exports","Australia",204,123832,"џэт-рту"
2020,"February 2020","Imports","Belarus",204,1296,"џэт-рту"
2020,"February 2020","Exports","New Zealand",204,60884,"џэт-рту"
2020,"February 2020","Exports","Turkey",204,1399,"џэт-рту"
2020,"February 2020","Re-exports","Turkey",204,1399,"џэт-рту"
2020,"February 2020","Exports","Brazil",205,108000,"џэт-рту"
2020,"February 2020","Exports","Uruguay",205,186350,"џэт-рту"
2020,"February 2020","Imports","Azerbaijan",206,8100,"џэт-рту"
2020,"February 2020","Imports","Armenia",206,24259,"џэт-рту"
2020,"February 2020","Exports","Brazil",206,560883,"џэт-рту"
2020,"February 2020","Imports","Belarus",206,37288,"џэт-рту"
2020,"February 2020","Exports","Belarus",206,306535,"џэт-рту"
2020,"February 2020","Imports","Dem.Rep. of the Congo",206,54000,"џэт-рту"
2020,"February 2020","Imports","China, Hong Kong SAR",206,837356,"џэт-рту"
2020,"February 2020","Exports","New Zealand",206,1996,"џэт-рту"
2020,"February 2020","Exports","Paraguay",206,799285,"џэт-рту"
2020,"February 2020","Exports","Turkey",206,44,"џэт-рту"
2020,"February 2020","Re-exports","Turkey",206,28,"џэт-рту"
2020,"February 2020","Exports","Uruguay",206,748358,"џэт-рту"
2020,"March 2020","Imports","Armenia",201,106,"џэт-рту"
2020,"March 2020","Exports","Brazil",201,12595,"џэт-рту"
2020,"March 2020","Imports","Belarus",201,9467,"џэт-рту"
2020,"March 2020","Exports","Belarus",201,4321412,"џэт-рту"
2020,"March 2020","Exports","Japan",201,252,"џэт-рту"
2020,"March 2020","Exports","Uruguay",201,44357,"џэт-рту"
2020,"March 2020","Imports","Armenia",202,12545,"џэт-рту"
2020,"March 2020","Exports","Brazil",202,6344682,"џэт-рту"
2020,"March 2020","Imports","Belarus",202,97320,"џэт-рту"
2020,"March 2020","Exports","Belarus",202,3358368,"џэт-рту"
2020,"March 2020","Exports","Paraguay",202,5881960,"џэт-рту"
2020,"March 2020","Exports","India",202,1175950,"џэт-рту"
2020,"March 2020","Exports","Turkey",202,701,"џэт-рту"
2020,"March 2020","Re-exports","Turkey",202,701,"џэт-рту"
2020,"March 2020","Exports","Uruguay",202,878600,"џэт-рту"
2020,"March 2020","Imports","Armenia",203,38817,"џэт-рту"
2020,"March 2020","Imports","Belarus",203,1490479,"џэт-рту"
2020,"March 2020","Exports","Belarus",203,82664,"џэт-рту"
2020,"March 2020","Imports","China, Hong Kong SAR",203,256843,"џэт-рту"
2020,"March 2020","Imports","Kyrgyzstan",203,58926,"џэт-рту"
2020,"March 2020","Imports","China, Macao SAR",203,8520,"џэт-рту"
2020,"March 2020","Exports","Turkey",203,994,"џэт-рту"
2020,"March 2020","Re-exports","Turkey",203,994,"џэт-рту"
2020,"March 2020","Exports","Australia",204,23919,"џэт-рту"
2020,"March 2020","Imports","Belarus",204,429,"џэт-рту"
2020,"March 2020","Exports","Rep. of Moldova",204,19190,"џэт-рту"
2020,"March 2020","Exports","New Zealand",204,46633,"џэт-рту"
2020,"March 2020","Exports","Turkey",204,341,"џэт-рту"
2020,"March 2020","Re-exports","Turkey",204,341,"џэт-рту"
2020,"March 2020","Exports","Uruguay",204,9106,"џэт-рту"
2020,"March 2020","Exports","Australia",205,24480,"џэт-рту"
2020,"March 2020","Exports","Brazil",205,108000,"џэт-рту"
2020,"March 2020","Exports","Iceland",205,19500,"џэт-рту"
2020,"March 2020","Exports","Uruguay",205,27000,"џэт-рту"
2020,"March 2020","Imports","Armenia",206,53430,"џэт-рту"
2020,"March 2020","Exports","Brazil",206,491151,"џэт-рту"
2020,"March 2020","Imports","Belarus",206,28375,"џэт-рту"
2020,"March 2020","Exports","Belarus",206,311164,"џэт-рту"
2020,"March 2020","Imports","China, Hong Kong SAR",206,670056,"џэт-рту"
2020,"March 2020","Exports","New Zealand",206,1999,"џэт-рту"
2020,"March 2020","Exports","Paraguay",206,887390,"џэт-рту"
2020,"March 2020","Exports","Uruguay",206,662029,"џэт-рту"
2020,"April 2020","Exports","EU-28",201,26,"џэт-рту"
2020,"April 2020","Imports","Belarus",201,6887,"џэт-рту"
2020,"April 2020","Exports","Belarus",201,4675686,"џэт-рту"
2020,"April 2020","Exports","Estonia",201,26,"џэт-рту"
2020,"April 2020","Exports","Japan",201,318,"џэт-рту"
2020,"April 2020","Exports","Ukraine",201,45,"џэт-рту"
2020,"April 2020","Imports","Azerbaijan",202,2133,"џэт-рту"
2020,"April 2020","Imports","Armenia",202,4474,"џэт-рту"
2020,"April 2020","Exports","Brazil",202,4424672,"џэт-рту"
2020,"April 2020","Imports","Belarus",202,97126,"џэт-рту"
2020,"April 2020","Exports","Belarus",202,3522134,"џэт-рту"
2020,"April 2020","Imports","China, Hong Kong SAR",202,17622,"џэт-рту"
2020,"April 2020","Exports","Paraguay",202,4162270,"џэт-рту"
2020,"April 2020","Exports","India",202,248696,"џэт-рту"
2020,"April 2020","Exports","Turkey",202,657,"џэт-рту"
2020,"April 2020","Re-exports","Turkey",202,657,"џэт-рту"
2020,"April 2020","Imports","Armenia",203,86443,"џэт-рту"
2020,"April 2020","Exports","EU-28",203,95,"џэт-рту"
2020,"April 2020","Imports","Belarus",203,1642059,"џэт-рту"
2020,"April 2020","Exports","Estonia",203,95,"џэт-рту"
2020,"April 2020","Imports","Georgia",203,19830,"џэт-рту"
2020,"April 2020","Imports","China, Hong Kong SAR",203,154951,"џэт-рту"
2020,"April 2020","Imports","Kyrgyzstan",203,59334,"џэт-рту"
2020,"April 2020","Imports","China, Macao SAR",203,2185,"џэт-рту"
2020,"April 2020","Exports","Turkey",203,1114,"џэт-рту"
2020,"April 2020","Re-exports","Turkey",203,1062,"џэт-рту"
2020,"April 2020","Exports","Ukraine",203,37,"џэт-рту"
2020,"April 2020","Exports","Australia",204,89208,"џэт-рту"
2020,"April 2020","Imports","Belarus",204,110,"џэт-рту"
2020,"April 2020","Exports","New Zealand",204,8874,"џэт-рту"
2020,"April 2020","Exports","Turkey",204,71,"џэт-рту"
2020,"April 2020","Re-exports","Turkey",204,71,"џэт-рту"
2020,"April 2020","Exports","Australia",205,48960,"џэт-рту"
2020,"April 2020","Exports","Brazil",205,81000,"џэт-рту"
2020,"April 2020","Imports","Armenia",206,47484,"џэт-рту"
2020,"April 2020","Exports","Brazil",206,305321,"џэт-рту"
2020,"April 2020","Imports","Belarus",206,17679,"џэт-рту"
2020,"April 2020","Exports","Belarus",206,378047,"џэт-рту"
2020,"April 2020","Imports","China, Hong Kong SAR",206,1266856,"џэт-рту"
2020,"April 2020","Exports","New Zealand",206,2006,"џэт-рту"
2020,"April 2020","Exports","Paraguay",206,648240,"џэт-рту"
2020,"April 2020","Exports","Turkey",206,73,"џэт-рту"
2020,"April 2020","Re-exports","Turkey",206,56,"џэт-рту"
2020,"May 2020","Imports","Armenia",201,892,"џэт-рту"
2020,"May 2020","Imports","Belarus",201,3142,"џэт-рту"
2020,"May 2020","Exports","Belarus",201,3830464,"џэт-рту"
2020,"May 2020","Exports","Ukraine",201,60,"џэт-рту"
2020,"May 2020","Imports","Azerbaijan",202,2429,"џэт-рту"
2020,"May 2020","Imports","Armenia",202,3794,"џэт-рту"
2020,"May 2020","Exports","EU-28",202,4397,"џэт-рту"
2020,"May 2020","Imports","Belarus",202,109289,"џэт-рту"
2020,"May 2020","Exports","Belarus",202,3724503,"џэт-рту"
2020,"May 2020","Imports","China, Hong Kong SAR",202,16760,"џэт-рту"
2020,"May 2020","Exports","Hungary",202,4397,"џэт-рту"
2020,"May 2020","Imports","Kyrgyzstan",202,41,"џэт-рту"
2020,"May 2020","Imports","China, Macao SAR",202,945,"џэт-рту"
2020,"May 2020","Exports","Paraguay",202,3441160,"џэт-рту"
2020,"May 2020","Exports","India",202,28000,"џэт-рту"
2020,"May 2020","Imports","Armenia",203,79494,"џэт-рту"
2020,"May 2020","Imports","Belarus",203,1806669,"џэт-рту"
2020,"May 2020","Exports","Belarus",203,64454,"џэт-рту"
2020,"May 2020","Imports","Georgia",203,20023,"џэт-рту"
2020,"May 2020","Imports","China, Hong Kong SAR",203,450558,"џэт-рту"
2020,"May 2020","Imports","Kyrgyzstan",203,59054,"џэт-рту"
